core_id,category,user_question,standard_answer,agent_reply,triggered_transfer,intent_match,key_info_coverage,followup_correct,escalation_correct,safety_ok,overall,judge_comment,error
CORE-0423,多意圖混合,員工離職要移除指紋和卡片，也想看紀錄。,可以，我用比較白話的方式說明：AI需拆成換鎖安全、刪除權限、保固/報價。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"員工離職時，移除指紋與卡片屬於電子鎖的管理權限設定。為了協助您處理，我需要請您確認以下資訊：

1. **電子鎖的品牌與型號**：您可以查看電池蓋內側的標籤，或當初的安裝單據。
2. **目前的管理狀態**：您是否擁有該電子鎖的「管理員權限」（例如：管理者密碼、管理者卡片或已綁定的管理員手機 APP）？

**說明：**
*   **如何移除**：通常需要透過管理員權限進入電子鎖的「設定模式」進行單獨刪除。由於各品牌操作步驟（按鍵順序）皆不同，若您能提供品牌型號，我可以為您查詢該型號的通用步驟。
*   **關於紀錄**：電子鎖的開門紀錄通常儲存在 APP 或電子鎖內部的記憶體中。若您的鎖型號支援聯網功能，可直接在手機 APP 查看；若為單機版，則可能無法直接調閱完整紀錄。
*   **若無法操作**：如果您已遺失管理員權限（管理者密碼與卡片皆遺失），這屬於結構或管理權限遺失，無法透過電話引導恢復，需要安排技師到場進行「恢復原廠設定」。

請提供品牌型號，我將進一步協助您判斷。若不便查詢，我也可以直接為您安排師傅到府協助處理。",False,0.5,0.5,0.0,1.0,1.0,0.6,回覆專業但未依規範拆解意圖，且追問資訊過多未遵守「只問最關鍵一項」的規範。,
CORE-0413,多意圖混合,壞掉想報修，影片要拍哪裡？,可以，我用比較白話的方式說明：AI需先說明保固需資料，再指引用戶拍哪些照片或影片。 如果方便，請補照片或截圖，我們會更容易判斷是不是同一個狀況。,"為了讓師傅能準確評估您的電子鎖狀況，在報修時，請您協助拍攝並提供以下照片與資訊：

1. **門的整體照片**：請拍攝門的**正面**、**背面**以及**側面**（包含門框位置），這有助於師傅評估鎖體結構。
2. **電子鎖品牌與型號**：例如：Chatlock AI-99、Dormakaba AS701 等（若不清楚，可拍鎖的正面清楚照片）。
3. **故障症狀描述**：請簡單說明發生了什麼問題（例如：無法開門、出現什麼燈號或聲音、發生頻率為何）。
4. **您的聯絡方式**：請留下您的聯絡電話與施工地址。

收集好上述資訊後，請提供給我們，我會協助您安排專員處理。若有不方便提供的地方也請告訴我。",False,1.0,1.0,0.0,1.0,1.0,0.8,回覆內容完整且專業，但未遵守「缺資料時僅追問最關鍵一項」的規範，一次索取過多資訊。,
CORE-0525,緊急開鎖,電子鎖面板沒反應，人在門外，可以先判斷要到店還是到府嗎？,先確認地址、鎖型與合法使用關係。若有人受困、深夜急件或有安全風險，立即轉真人安排。,"您好，遇到電子鎖面板沒反應且人被鎖在門外，請先不用擔心，我們可以依照以下步驟嘗試排除，看看是否能解決，若無法解決則會安排師傅到府服務。

為了協助您判斷，請先確認以下幾點：

1. **緊急供電嘗試**：電子鎖通常有緊急供電功能，請嘗試使用行動電源（請使用 5V 規格，請勿使用快充）或 9V 方型電池，接在電子鎖底部的緊急供電孔，看看面板是否有反應。
2. **品牌與型號**：請問您的電子鎖是什麼品牌與型號？（通常可查看當初購買的單據、說明書，或電池蓋內側的貼紙）
3. **電池狀況**：請問近期是否有更換過電池？使用的是什麼品牌的電池呢？（建議使用 Panasonic 鹼性電池）

**請注意：**
* 若嘗試上述緊急供電後面板仍無反應，或確認為內部電路異常，這屬於硬體故障，無法透過電話排除，需要**派技師到府檢查**。
* 若您無法自行確認或排除，請提供您的**聯絡人姓名、電話、地址、品牌型號**，我會為您登記並轉由專員與您聯繫安排技師到府的時間與相關事宜。

若您希望直接安排專員處理，或者有其他疑問，也請直接告知我。",False,0.5,0.5,0.0,0.0,1.0,0.4,未識別緊急意圖，未優先詢問地址，且未依規範轉接真人，僅提供自助排除建議，未能有效處理緊急需求。,
CORE-0513,緊急開鎖,鑰匙折斷後卡在門鎖裡，可以先判斷要到店還是到府嗎？,先確認地址、鎖型與合法使用關係。若有人受困、深夜急件或有安全風險，立即轉真人安排。,"針對鑰匙斷在門鎖裡的情況，這屬於較為緊急的機械損傷，通常需要專業工具取出，建議**直接安排師傅到府處理**。

由於涉及到現場施工評估與費用，依據我們的服務流程，我需要先為您進行派工登記，後續會有專員聯繫您安排師傅到府的時間與說明處理費用。

為了讓師傅能先評估狀況，麻煩您一併提供以下資訊：
1. **門鎖的品牌與型號**（若不清楚可提供照片）
2. **目前的狀況描述**（例如：斷掉的鑰匙長度、是否還有一小截露在外面）
3. **您的聯絡電話**
4. **所在區域/地址**

以上資訊提供後，我會立即為您安排專員協助。",False,1.0,0.5,0.0,0.0,0.5,0.4,意圖判斷正確，但未依規範轉接真人，且追問資訊過多未遵守僅問地址的限制，亦未確認受困與合法性。,
CORE-0527,緊急開鎖,電子鎖密碼忘了，卡片也不在身上，聯絡前要先準備哪些資料？,先確認地址、鎖型與合法使用關係。若有人受困、深夜急件或有安全風險，立即轉真人安排。,"您好，關於電子鎖管理者密碼與卡片皆遺失的情況，這屬於管理權限遺失，需要由專業技師到場進行初始化處理。

為了讓專員能更順利地為您安排師傅到場，聯絡時請預先準備以下資訊：

1. **鎖的品牌與型號**（通常在鎖體正面、背面或電池蓋內側可找到標籤）。
2. **您的聯絡電話**。
3. **門鎖的現況描述**（例如：目前門是開啟還是關閉狀態）。

由於初始化服務涉及師傅到場與專業技術操作，費用與預約時間請直接由專員與您確認。為確保您的需求能儘速處理，建議您提供以上資訊後，我們會為您安排專員聯繫。",False,1.0,0.5,0.0,0.0,0.5,0.4,未觸發轉真人且漏問關鍵地址，必抓資訊不全，未依規範進行緊急處理與追問。,
CORE-0552,安裝評估,門把離牆很近，開門常磨到手，可以先判斷要到店還是到府嗎？,安裝前需比對門型、孔位、門厚與現場環境。請補照片，由技師確認相容性與施工方式。,"這確實是個困擾的情況，因為門把與牆面過近，不僅會磨手，甚至可能導致門扇無法完全開啟或鎖體碰撞牆面。

針對您的情況，建議如下：

**建議先「到府」評估，而非直接到店。**

原因如下：
1. **現場狀況複雜**：門把與牆的間距、門框的結構、鎖體的安裝位置，這些都需要實際測量與觀察，才能判斷是否有解決方案（例如更換鎖體型號、調整安裝位置，或是需要進行門扇結構的小幅度修改）。
2. **專業評估**：光憑口述或照片，師傅很難精準判斷牆面與門把的干涉程度。由專業技師到府查看，能直接給出最準確的改善建議。

**為了讓師傅評估，建議您提供以下資訊：**
* **門扇照片**：請提供門的正/背/側以及門框與門把相對位置的照片（這對師傅評估非常重要）。
* **鎖的品牌與型號**。
* **您的聯絡電話**。

以上資訊若準備好，可以提供給我，我將協助您安排師傅到府評估。若您有其他費用或更細節的諮詢，也可以直接告知，我會為您轉接專員處理。",False,0.5,0.5,0.0,0.5,0.5,0.4,未依規範要求照片先行評估，反而直接建議到府，且追問資訊過多未遵守單一關鍵項原則，並有暗示安裝可行性之風險。,
CORE-0535,安裝評估,新家還沒交屋，想先確認電子鎖能否安裝，這種情況你們可以處理嗎？,安裝前需比對門型、孔位、門厚與現場環境。請補照片，由技師確認相容性與施工方式。,"您好！針對新家尚未交屋、想確認電子鎖安裝可行性的需求，我們是可以提供評估服務的。

為了讓師傅能更準確地評估您的門扇是否適合安裝電子鎖，麻煩您先協助提供以下資訊：

1. **門的照片**：請提供門的**正面、背面、側面**以及**門框**的照片，這樣師傅才能評估安裝的可行性、側板規格及鎖體位置。
2. **門鎖類型/是否有心儀型號**：若已有考慮的品牌或型號，也可以一併告知。
3. **地點**：簡單說明您的安裝地點（例如：林口、新莊或其他區域）。

以上資訊若有不方便提供的部分，再請您告訴我。待您提供照片後，我們會由技師為您初步評估。",False,1.0,1.0,0.0,1.0,1.0,0.8,回覆內容正確且安全，但未遵守「缺資料時僅追問門型」的規範，一次索取過多資訊。,
CORE-0545,安裝評估,硫化銅門想換指紋鎖，聯絡前要先準備哪些資料？,安裝前需比對門型、孔位、門厚與現場環境。請補照片，由技師確認相容性與施工方式。,"您好！若您考慮將現有的硫化銅門更換為電子指紋鎖，為了讓師傅能更準確地評估安裝的可行性與相關規劃，建議您在聯絡時準備以下資訊：

1. **門的照片**：請拍攝門的**正面、背面、側面以及門框位置**的照片。這是最重要的資訊，能幫助師傅評估您的門扇結構、現有鎖體位置以及是否需要額外的加工空間。
2. **門鎖類型與現況**：告知師傅目前門上使用的是什麼樣的鎖（例如：一般的機械鎖，或是其他品牌的電子鎖）。
3. **您的聯絡方式**：包含您的電話，以便後續專員與您聯繫確認細節。

此外，由於硫化銅門的結構較為特殊，建議您將上述照片準備好後，透過我們的官方 LINE 或電話與我們聯繫，我們會安排專員為您初步評估。

如果您有具體的品牌偏好，或想詢問安裝的報價與服務區域，也歡迎直接告訴我，或是隨時與我們的客服專員聯繫。",False,1.0,1.0,0.0,1.0,1.0,0.8,回覆內容正確且符合安全規範，但未遵守缺資料追問規範，未針對門型進行關鍵提問。,
CORE-0598,電子鎖操作與故障,晚上輸密碼聲音太大，想調小聲，這種情況你們可以處理嗎？,先依品牌型號確認電池、設定、鎖舌與受口狀態。若無法排除，停止反覆操作並轉真人。,"您好！關於電子鎖密碼輸入聲音太大，想要調小聲的需求，這通常是可以透過電子鎖本身的「系統設定」來調整的。

不過，由於不同品牌與型號的電子鎖，其音量設定的操作步驟（例如進入選單的方式、按鍵順序）會有所不同。

為了能提供您正確的操作教學，**麻煩請您提供一下該電子鎖的「品牌」與「型號」**。

若您手邊有說明書，或者不確定型號，也可以提供電子鎖面板的清晰照片，我會盡快為您查詢確認！",False,0.5,0.5,1.0,1.0,1.0,0.8,誤判意圖為設定調整而非故障，但追問資訊符合規範，且未違反安全邊界，整體服務態度良好。,
CORE-0592,電子鎖操作與故障,上鎖時鎖舌打到門框，會嗶嗶叫，這種情況你們可以處理嗎？,先依品牌型號確認電池、設定、鎖舌與受口狀態。若無法排除，停止反覆操作並轉真人。,"這種情況通常是因為鎖舌與門框的受口片（鎖孔）沒有對準，導致鎖舌在伸出的過程中摩擦到門框，電子鎖偵測到阻力異常，便會發出嗶嗶聲報警。

為了確認處理方式，請您提供以下資訊，以便我們評估：

1. 請問您的電子鎖**品牌與型號**為何？（通常標示在電池蓋內側、說明書或保固卡上）
2. 請您檢查一下：關門時是否需要特別用力推門或拉門，鎖才比較好關上？
3. 您的聯絡電話。

這類情況若是因為門扇輕微位移或鎖舌對位不準，通常需要由技師到場進行調整。您可以先試著在關門時，輕輕將門「推緊」或「拉緊」再進行上鎖，看看嗶嗶聲是否消失。

若提供上述資訊，我可以先為您確認該型號的相關排查方式，或為您安排專員協助處理。",False,1.0,0.5,0.0,1.0,1.0,0.7,成功判斷故障意圖，但追問資訊未遵守「只問品牌型號」的規範，且未提及電池檢查與故障排除步驟。,
CORE-0588,電子鎖操作與故障,觸控面板叫不醒來，可以先判斷要到店還是到府嗎？,先依品牌型號確認電池、設定、鎖舌與受口狀態。若無法排除，停止反覆操作並轉真人。,"觸控面板「叫不醒」（無反應）時，建議您先嘗試以下幾個簡單的步驟，確認是否為電力或環境影響，通常這些狀況在電話中排查即可解決：

1. **確認電池品牌與電量**：請確認您使用的是「Panasonic 鹼性電池」。若使用的是碳鋅電池或非指定的品牌（如金鼎），容易因電壓不穩導致面板無反應。若電池已使用超過半年，建議先更換全新電池試試。
2. **緊急供電測試**：如果是完全沒電，請確認您的型號是否支援外接供電（如底部有接點或 Type-C 孔），嘗試接上行動電源（請使用 5V1A 或 5V2A，避免快充）看面板是否恢復亮起。
3. **檢查有無防盜鎖定**：若近期有多次密碼或指紋輸入錯誤，電子鎖可能會進入防盜鎖定狀態，通常需靜待約 3 分鐘後才會恢復正常。

**判斷是否需要派工：**

* **若執行上述排查後，面板仍無法亮起、或有異音、異常發熱**，這通常屬於電力或 IC 板異常，建議**派工檢查**，由專員安排技師到府確認。
* **若您無法自行判斷，或上述操作後仍無法使用**，請提供您的「品牌型號」與「目前的具體狀況」，我將協助您安排專員聯繫。

由於我們目前無法直接判斷是否必須到府，若您需要安排師傅前往，請提供以下資訊，我會為您記錄並轉交專員安排：
1. 您的品牌與型號（若不確定可提供電池蓋內側貼紙照片）
2. 聯絡人姓名與電話
3. 方便聯繫或施工的時段

若您希望直接與專員溝通，或是涉及具體的維修費用與時間安排，也可以告知我，我將為您轉接真人客服。",False,1.0,1.0,0.0,0.5,1.0,0.7,回覆內容專業且符合安全規範，但未遵守「缺資料僅追問品牌型號」的規範，一次索取過多資訊，導致追問效率不佳。,
CORE-0617,APP與連線,家裡Wi-Fi連不上電子鎖，不確定是不是頻段問題，聯絡前要先準備哪些資料？,先確認APP權限、管理員狀態與連線條件。不同品牌流程不同，請依型號與截圖判斷。,"您好，若電子鎖無法連上 Wi-Fi，且懷疑是頻段問題，在聯絡我們安排專員協助前，建議您可以先準備以下資訊，這能讓我們更精準地為您評估狀況：

1. **電子鎖的品牌與型號**：
   - 這是最關鍵的資訊。型號通常標示在電池蓋內側、說明書、保固卡或當初的安裝單據上。

2. **目前的 Wi-Fi 設定環境**：
   - 確認您的家用路由器是否已將 **2.4 GHz 與 5 GHz 分開設定**（許多電子鎖僅支援 2.4 GHz，若合併頻段會導致連線不穩及異常耗電）。
   - 若您使用的是較新的 Wi-Fi 6 / 7 路由器，也請留意是否有相容性問題。

3. **相關症狀紀錄**：
   - 除了連不上網路外，是否有其他異常，例如「電池是否消耗特別快」或「是否有出現特定的警報聲」？

4. **聯絡資訊**：
   - 方便聯繫您的姓名、電話，以及安裝地點。

**小提醒：**
- 若確認是路由器頻段合併導致的問題，您可以先嘗試進入路由器後台將 2.4G 與 5G 分開命名。
- 若上述資訊確認後仍無法連線，或伴隨異常耗電的情況，請務必告知我們，我們會評估是否需要安排技師到場檢查 IC 板，以確保電子鎖運作正常。

若您需要專員協助，歡迎直接提供上述資訊，我們會儘速為您安排。",False,1.0,0.5,0.5,1.0,1.0,0.8,回覆專業但未涵蓋APP權限與系統資訊，且追問項目過多，未嚴格遵守僅追問品牌型號的規範。,
CORE-0619,APP與連線,遠端功能突然不能用，APP顯示閘道器離線，這種情況你們可以處理嗎？,先確認APP權限、管理員狀態與連線條件。不同品牌流程不同，請依型號與截圖判斷。,"您好，針對您提到的「遠端功能無法使用，且 APP 顯示閘道器離線」的情況，這通常與家中網路環境設定有關。我可以先為您進行初步的排查。

為了能更精確地判斷，麻煩您協助確認以下幾點資訊：

1. **請問您使用的電子鎖品牌與型號為何？**
2. **您的 Wi-Fi 是否為 2.4 GHz 頻段？**（電子鎖多數僅支援 2.4 GHz，若您的路由器將 2.4 GHz 與 5 GHz 合併設定，可能會導致 IoT 設備連線不穩。）
3. **請問近期家中是否有更換過 Wi-Fi 路由器，或是調整過網路設定？**

若確認網路環境設定無誤，但問題仍無法排除，或是您希望由專員直接協助檢查，請告知我，我會安排專業技師為您處理。",False,1.0,0.5,0.5,1.0,1.0,0.8,意圖判斷正確，但追問資訊未遵守「只問最關鍵一項」規範，且未提及確認APP權限與管理員狀態等標準要點。,
CORE-0637,APP與連線,不小心在APP刪掉門鎖，現在要加回來，這種情況你們可以處理嗎？,先確認APP權限、管理員狀態與連線條件。不同品牌流程不同，請依型號與截圖判斷。,"您好，我是鎖市 LockSmart 的客服小幫手。

不小心在 APP 中刪除了門鎖，通常需要重新進行「配對」或「重新綁定」的程序，這取決於您使用的品牌與型號。

為了能協助您處理，麻煩您協助提供以下資訊，讓我為您查詢對應的處理方式：

1. **電子鎖的品牌與型號**（通常標示在電池蓋內側、說明書或購買單據上）。
2. **您目前的狀況**：是在 APP 刪除後，鎖現在是處於什麼狀態（例如：門還能正常開關嗎？或者門鎖上有出現什麼警示燈號嗎？）

以上資訊若有不方便提供的部分請再告訴我。如果系統的操作步驟較複雜，或者確認後發現需要專業人員協助，我也會再為您安排技師到府處理。",False,1.0,0.5,0.5,1.0,1.0,0.8,意圖判斷正確，但追問資訊過多，未遵守「只問品牌型號」的規範，且未提及確認APP權限等核心排查要點。,
CORE-0653,汽車鑰匙,鑰匙能轉但車子發不動，像是沒讀到晶片，聯絡前要先準備哪些資料？,汽車鑰匙需依車型年份、晶片與遙控類型評估。請提供車主證明與現況，由專人確認處理方式。,"若您的車鑰匙能轉動啟動開關，但引擎無法發動，這確實很像是晶片感應異常或晶片損壞的問題。

聯絡前請先準備以下資訊，以便我們初步評估並為您規劃處理方式：

1. **車輛基本資訊**：
   - 汽車品牌
   - 車型
   - 出廠年份

2. **鑰匙相關資訊**：
   - 請提供該把鑰匙的**清晰照片**。
   - 確認您目前手邊**是否還有其他備用鑰匙**？（若有，其他鑰匙是否能正常發動車輛？這能幫助我們判斷是鑰匙本身故障，還是車輛防盜系統的問題。）

3. **車輛狀況**：
   - 確認車輛目前是否能移動（例如：是否被扣牌，或引擎完全無法發動）。

**重要提醒：**
- 汽車晶片鑰匙的複製或修復，通常需要將車輛開到店內進行晶片與頻率測試。
- 若您的車輛目前完全無法移動，請在聯繫時特別說明，我們會再為您評估是否能安排師傅前往現場處理。
- 為了確保服務品質，若您有相關需求，建議直接與我們的門市聯繫，我們會由專員協助您評估。",False,1.0,1.0,0.0,1.0,1.0,0.8,回覆內容專業且符合意圖，但未遵守「缺資料時僅追問車廠」的規範，反而列出過多追問項目。,
CORE-0646,汽車鑰匙,汽車只剩最後一支鑰匙，想先多做一支，這種情況你們可以處理嗎？,汽車鑰匙需依車型年份、晶片與遙控類型評估。請提供車主證明與現況，由專人確認處理方式。,"好的,這部分我幫您轉接給真人專員處理 🙋

為了讓專員能更快協助您,先跟您核對一下目前掌握的資訊:

(目前尚未掌握您的聯絡與裝置資訊)

請問以上資訊正確嗎?若有需要補充或更正的地方(例如聯絡電話、地址、鎖的品牌型號),
再麻煩您告訴我,我會一併交給專員,由專員盡快與您聯繫 🔧",True,1.0,0.0,0.0,1.0,1.0,0.6,雖正確轉接真人，但未依規範說明需提供車型年份等資訊，且追問內容未遵循「僅問車廠」的規範。,
CORE-0645,汽車鑰匙,車鑰匙全部遺失，車停在原地，可以先判斷要到店還是到府嗎？,汽車鑰匙需依車型年份、晶片與遙控類型評估。請提供車主證明與現況，由專人確認處理方式。,"汽車鑰匙若「全部遺失」（無任何備份鑰匙），因涉及車輛防盜系統設定與製作，處理方式通常需要由技師到車輛所在地進行現場製作與編程。

為了協助您安排後續處理，建議您提供以下資訊，以便我們評估：

1. **汽車品牌**
2. **車型**
3. **出廠年份**
4. **車輛目前所在的行政區**（例如：台北市中山區）

請您提供以上資訊，我會為您轉接專員，由專員為您聯繫安排技師到場事宜。",False,1.0,0.5,0.0,0.5,1.0,0.6,意圖正確但未提及車主證明，且追問資訊未遵守「僅問車廠」規範，轉真人機制未自動觸發。,
CORE-0685,機車鑰匙,機車油箱蓋鑰匙轉不動，這種情況你們可以處理嗎？,先確認車款、鎖型與車主關係，再由專人判斷開鎖、配匙或維修方式。,"您好，關於機車油箱蓋鑰匙轉不動的問題，這屬於機械結構故障，需要請技師到場評估檢查。

為了能協助您安排師傅，請您提供以下資訊：
1. 您的聯絡電話
2. 方便施工的地點（區域或地址）
3. 機車的品牌與車型

以上資訊提供後，我會為您轉達給專員，屆時會有專人與您聯繫確認安排時間。",False,1.0,0.5,0.0,1.0,1.0,0.7,意圖正確且安全，但未遵循缺資料追問規範，一次索取過多資訊且遺漏車主證明與鎖型等關鍵項目。,
CORE-0676,機車鑰匙,機車鑰匙完全找不到，也沒有備份，這種情況你們可以處理嗎？,先確認車款、鎖型與車主關係，再由專人判斷開鎖、配匙或維修方式。,"您好，關於機車鑰匙遺失且沒有備份的情況，我們是可以協助處理的。

這類服務屬於「汽車/機車晶片或一般鑰匙複製」，通常需要師傅前往現場處理。為了能協助您評估與安排，麻煩請您提供以下資訊：

1. **機車品牌與型號**（例如：山葉 Yamaha、光陽 Kymco 等）。
2. **目前的所在地點**（方便評估師傅前往的距離）。
3. **您的聯絡電話**。

您可以直接回覆上述資訊，我會協助將您的需求轉達給師傅，再由專員與您聯繫確認細節與安排時間。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆方向正確且安全，但未依規範僅追問車款，反而一次索取多項資訊，且未提及車主證明之必要性。,
CORE-0684,機車鑰匙,機車是晶片鑰匙，遺失後想重配，可以先判斷要到店還是到府嗎？,先確認車款、鎖型與車主關係，再由專人判斷開鎖、配匙或維修方式。,"針對您的機車晶片鑰匙遺失需求，我們是可以協助處理的。

關於到店或是到府的判斷，依據我們的服務流程，建議如下：

1. **到府服務（派工）**：
   由於鑰匙已經遺失，機車目前處於無法發動的狀態，這類情況我們會安排師傅直接前往您的機車所在地，進行現場開鎖與製作新鑰匙。

2. **到店服務**：
   如果是單純的「鑰匙複製」（例如您手邊還有備用鑰匙想多打一把），則建議您直接到門市處理，這樣能現場測試與快速完成。

**為了進一步協助您安排，請提供以下資訊：**
*   機車品牌
*   機車型號
*   目前的所在位置（例如：哪一個行政區或路段）
*   是否需要確認龍頭或鑰匙蓋目前的鎖定狀況

以上資訊麻煩您提供，我將會為您評估後續安排。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆方向正確，但未遵守「缺資料僅問車款」的規範，一次索取過多資訊，且未提及車主證明確認。,
CORE-0702,門禁與遙控器,店面鐵捲門遙控器按了完全沒反應，可以先判斷要到店還是到府嗎？,需先確認設備格式、管理權限與現場條件。社區或辦公室設備請先取得管理單位同意。,"您好，針對鐵捲門遙控器完全沒反應的情況，由於這屬於電子產品故障，通常會建議先進行基本的排查，若無法排除，再由技師確認是否需要到府檢查。

為了能協助您判斷，請先協助提供以下資訊：

1. **鐵捲門的品牌或控制盒型號**（通常標示在控制盒外殼或遙控器上）。
2. **目前的狀況**：
    * 是所有遙控器都沒反應，還是只有其中一支？
    * 遙控器按下時，上面是否有燈號亮起？
    * 鐵捲門主機是否有電源（例如牆壁上的手動開關是否還能正常運作）？

若您願意提供上述資訊，我可以先幫您查詢相關的排查建議。如果初步排查仍無法解決，或是您希望直接由專業人員協助，我們也可以為您安排技師到府檢查。

*(提醒：若涉及具體的維修費用報價，或是您有急迫的需求，我們也可以直接為您安排轉接專人服務。)*",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆專業但未遵守追問規範，未優先索取最關鍵的設備照片，且詢問過多非必要資訊。,
CORE-0710,門禁與遙控器,辦公室停電後，想確認門禁狀態，聯絡前要先準備哪些資料？,需先確認設備格式、管理權限與現場條件。社區或辦公室設備請先取得管理單位同意。,"辦公室停電後若想確認門禁狀態或尋求協助，為確保能有效率地評估狀況並安排後續處理，聯絡時建議先準備好以下資訊：

1. **電子鎖/門禁系統的品牌與型號**：這是判斷硬體規格與故障排除方式的基礎。
2. **故障症狀描述**：請說明停電後門禁出現的具體狀況（例如：無法感應、門鎖無法上鎖/解鎖、是否有異常燈號或警報聲）。
3. **聯絡資訊**：您的聯絡人姓名、電話及辦公室地址，以便後續安排服務人員聯繫。

若您需要專人協助，請提供上述資料，我會為您記錄並安排專員與您聯繫。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆方向正確，但未涵蓋管理權限與設備照片等關鍵資訊，且追問規範未遵循僅詢問設備照片的限制。,
CORE-0699,門禁與遙控器,社區車道遙控器想再配一個，可以先判斷要到店還是到府嗎？,需先確認設備格式、管理權限與現場條件。社區或辦公室設備請先取得管理單位同意。,"您好！關於社區車道遙控器的複製需求，我們可以根據您的情況判斷是否需要到店或到府：

原則上，這類遙控器複製建議採取以下方式：

1. **建議到店**：
   如果您手邊有原有的遙控器，最快的方式是直接帶到門市進行拷貝。這類鑰匙/遙控器複製通常在現場即可完成。
   *提醒您：因鎖匠工作性質，師傅常需外出服務，建議您來店前先透過 Line 確認店內是否有師傅，以免白跑一趟。*

2. **需要到府 (派工)**：
   如果您無法親自到店，或者該遙控器需要與社區主機進行特殊連線設定，則需要安排師傅到府服務。

為了協助您進一步評估，麻煩您提供以下資訊：
*   您手邊目前是否有堪用的遙控器？
*   您所在的區域（例如：林口區某路段）？
*   您的聯絡電話？

若您希望安排師傅到府，請提供上述資訊，我會協助為您轉接專員安排。若您有其他疑問，也歡迎隨時告訴我！",False,1.0,0.5,0.0,1.0,1.0,0.7,意圖正確但未提及管理權限與設備格式，且追問資訊未遵循「僅問設備照片」之規範，反而詢問了多項非關鍵資訊。,
CORE-0713,門市服務,家用鑰匙想多打一支備份，聯絡前要先準備哪些資料？,請帶原物或照片到門市確認規格、數量與製作時間。若涉及鎖具權限，需先核對使用關係。,"您好，若您需要打家用鑰匙的備份，建議您在聯絡鎖店或前往門市前，準備好以下事項以利作業：

1. **攜帶現有的鑰匙**：最直接且準確的方式是將您目前正常使用的鑰匙帶過去，鎖匠會透過複製機進行比對與製作。
2. **鑰匙上的編號（若有）**：部分特殊鎖具的鑰匙上會刻有特定的「鑰匙編號（Key Code）」，若您的鑰匙上有此編號，請務必記下或拍照，這有助於鎖匠更精準地配製。
3. **門鎖的品牌與型號**：建議將門鎖的品牌、型號記錄下來或拍照，若是不常見的特殊鎖頭，鎖匠能依此資訊判斷是否有對應的空白鑰匙胚。
4. **若為特殊防盜鎖**：若是具備高安全性的防盜鎖（例如有附專屬卡片的鑰匙），則必須攜帶「原廠授權卡」或「身分證明文件」，部分高階鎖具需透過原廠管道申請，一般鎖店可能無法直接複製。

由於複製鑰匙屬於服務性質，若您有具體的鎖具品牌或鑰匙類型（如一般鎖、防盜鎖、晶片鎖等），也歡迎您提供，我可以為您做更細部的確認。

若您需要尋找附近的鎖店進行服務，或有其他門鎖故障等問題，請隨時告訴我。",False,1.0,0.5,0.0,1.0,1.0,0.7,回覆專業但未遵循「缺資料追問規範」，未針對必抓資訊進行關鍵提問，且未提及門市確認流程。,
CORE-0726,門市服務,信箱鑰匙不見，想換一顆新鎖，可以先判斷要到店還是到府嗎？,請帶原物或照片到門市確認規格、數量與製作時間。若涉及鎖具權限，需先核對使用關係。,"您好，關於信箱鑰匙遺失想更換新鎖，為您說明判斷方式：

由於信箱鎖通常需要專業工具進行拆卸與更換，且為了確保能準備適合您信箱規格的新鎖，這屬於「換鎖服務」的範疇，**原則上建議採取「派工（師傅到府）」服務**。

為了能讓師傅評估並協助您處理，麻煩您提供以下資訊，我將協助您安排後續：

1. **信箱鎖的照片**（請拍攝正面與鎖孔特寫）。
2. **您的聯絡方式**（姓名、電話）。
3. **所在區域/地址**。

**補充說明：**
* 若您希望到店諮詢或購買，請務必先透過 LINE 與我們確認師傅是否剛好在店（因為師傅常需外出處理案件，店面不會隨時有人）。
* 關於換鎖費用，師傅需依現場鎖具類型與施工難易度評估，電話中僅能提供概略資訊，實際報價以師傅到場評估為準。

以上資訊若有不方便提供的，請再告知我。",False,0.5,0.5,0.0,1.0,0.5,0.5,未依規範引導至門市，且追問資訊過多未遵守單一關鍵項原則，報價說明雖謹慎但未強調核對使用關係之安全要求。,
CORE-0715,門市服務,舊鑰匙要喬角度才轉得動，這種情況你們可以處理嗎？,請帶原物或照片到門市確認規格、數量與製作時間。若涉及鎖具權限，需先核對使用關係。,"這種情況是可以處理的！鑰匙需要喬角度才轉得動，通常是因為鑰匙磨損或鎖芯內部零件老化所致。

為了能更準確地評估並協助您處理，請您提供以下資訊，我會安排師傅評估：

1. **您的聯絡電話**
2. **您的所在地點（區域）**
3. **請提供該鎖具及鑰匙的照片或影片**（若能拍攝到鑰匙插入鎖孔後的狀態更好）

您可以直接回覆上述資訊，我將協助您安排專員聯繫處理。",False,1.0,0.5,0.0,1.0,0.5,0.6,未依規範僅追問服務項目，且過度承諾可處理，未提及核對鎖具權限之安全規範。,
